Date,RevenueCenterName,Month,DayOfWeek,IsWeekend,IsHoliday,BreakFast,BreakFast_lag_1d,BreakFast_lag_1w,BreakFast_lag_1m
2024-02-01,RevenueCenter_3,2,3,0,0,448.0,688.0,0.0,1000.0
2024-02-02,RevenueCenter_3,2,4,1,0,100.0,448.0,1000.0,0.0
2024-02-03,RevenueCenter_3,2,5,1,0,602.0,100.0,194.0,96.0
2024-02-04,RevenueCenter_3,2,6,0,0,282.0,602.0,0.0,994.0
2024-02-05,RevenueCenter_3,2,0,0,0,480.0,282.0,40.0,276.0
2024-02-06,RevenueCenter_3,2,1,0,0,0.0,480.0,282.0,1852.0
2024-02-07,RevenueCenter_3,2,2,0,0,604.0,0.0,688.0,591.0
2024-02-08,RevenueCenter_3,2,3,0,0,164.0,604.0,448.0,160.0
2024-02-09,RevenueCenter_3,2,4,1,0,518.0,164.0,100.0,1078.0
2024-02-10,RevenueCenter_3,2,5,1,0,300.0,518.0,602.0,400.0
2024-02-11,RevenueCenter_3,2,6,0,0,200.0,300.0,282.0,96.0
2024-02-12,RevenueCenter_3,2,0,0,0,1007.0,200.0,480.0,628.0
2024-02-13,RevenueCenter_3,2,1,0,0,300.0,1007.0,0.0,0.0
2024-02-14,RevenueCenter_3,2,2,0,0,580.0,300.0,604.0,445.0
2024-02-15,RevenueCenter_3,2,3,0,0,450.0,580.0,164.0,890.0
2024-02-16,RevenueCenter_3,2,4,1,0,982.0,450.0,518.0,651.0
2024-02-17,RevenueCenter_3,2,5,1,0,513.0,982.0,300.0,657.0
2024-02-18,RevenueCenter_3,2,6,0,0,0.0,513.0,200.0,1360.0
2024-02-19,RevenueCenter_3,2,0,0,0,2180.0,0.0,1007.0,0.0
2024-02-20,RevenueCenter_3,2,1,0,0,100.0,2180.0,300.0,240.0
2024-02-21,RevenueCenter_3,2,2,0,0,908.0,100.0,580.0,40.0
2024-02-22,RevenueCenter_3,2,3,0,0,690.0,908.0,450.0,1238.0
2024-02-23,RevenueCenter_3,2,4,1,0,600.0,690.0,982.0,374.0
2024-02-24,RevenueCenter_3,2,5,1,0,400.0,600.0,513.0,0.0
2024-02-25,RevenueCenter_3,2,6,0,0,540.0,400.0,0.0,1000.0
2024-02-26,RevenueCenter_3,2,0,0,0,542.0,540.0,2180.0,194.0
2024-02-27,RevenueCenter_3,2,1,0,0,315.0,542.0,100.0,0.0
2024-02-28,RevenueCenter_3,2,2,0,0,560.0,315.0,908.0,40.0
2024-02-29,RevenueCenter_3,2,3,0,0,624.0,560.0,690.0,282.0
2024-03-01,RevenueCenter_3,3,4,1,0,154.0,624.0,600.0,688.0
2024-03-02,RevenueCenter_3,3,5,1,0,324.0,154.0,400.0,448.0
2024-03-03,RevenueCenter_3,3,6,0,0,0.0,324.0,540.0,100.0
2024-03-04,RevenueCenter_3,3,0,0,0,0.0,0.0,542.0,602.0
2024-03-05,RevenueCenter_3,3,1,0,0,596.0,0.0,315.0,282.0
2024-03-06,RevenueCenter_3,3,2,0,0,330.0,596.0,560.0,480.0
2024-03-07,RevenueCenter_3,3,3,0,0,590.0,330.0,624.0,0.0
2024-03-08,RevenueCenter_3,3,4,1,0,1643.0,590.0,154.0,604.0
2024-03-09,RevenueCenter_3,3,5,1,0,0.0,1643.0,324.0,164.0
2024-03-10,RevenueCenter_3,3,6,0,0,244.0,0.0,0.0,518.0
2024-03-11,RevenueCenter_3,3,0,0,1,248.0,244.0,0.0,300.0
2024-03-12,RevenueCenter_3,3,1,0,0,734.0,248.0,596.0,200.0
2024-03-13,RevenueCenter_3,3,2,0,0,280.0,734.0,330.0,1007.0
2024-03-14,RevenueCenter_3,3,3,0,0,0.0,280.0,590.0,300.0
2024-03-15,RevenueCenter_3,3,4,1,0,440.0,0.0,1643.0,580.0
2024-03-16,RevenueCenter_3,3,5,1,0,328.0,440.0,0.0,450.0
2024-03-17,RevenueCenter_3,3,6,0,0,0.0,328.0,244.0,982.0
2024-03-18,RevenueCenter_3,3,0,0,0,580.0,0.0,248.0,513.0
2024-03-19,RevenueCenter_3,3,1,0,0,0.0,580.0,734.0,0.0
2024-03-20,RevenueCenter_3,3,2,0,0,0.0,0.0,280.0,2180.0
2024-03-21,RevenueCenter_3,3,3,0,0,0.0,0.0,0.0,100.0
2024-03-22,RevenueCenter_3,3,4,1,0,521.0,0.0,440.0,908.0
2024-03-23,RevenueCenter_3,3,5,1,0,64.0,521.0,328.0,690.0
2024-03-24,RevenueCenter_3,3,6,0,0,0.0,64.0,0.0,600.0
2024-03-25,RevenueCenter_3,3,0,0,0,190.0,0.0,580.0,400.0
2024-03-26,RevenueCenter_3,3,1,0,0,680.0,190.0,0.0,540.0
2024-03-27,RevenueCenter_3,3,2,0,0,80.0,680.0,0.0,542.0
2024-03-28,RevenueCenter_3,3,3,0,0,794.0,80.0,0.0,315.0
2024-03-29,RevenueCenter_3,3,4,1,0,679.4,794.0,521.0,560.0
2024-03-30,RevenueCenter_3,3,5,1,0,432.0,679.4,64.0,624.0
2024-03-31,RevenueCenter_3,3,6,0,0,1085.75,432.0,0.0,154.0
2024-04-01,RevenueCenter_3,4,0,0,0,0.0,1085.75,190.0,324.0
2024-04-02,RevenueCenter_3,4,1,0,0,345.5,0.0,680.0,0.0
2024-04-03,RevenueCenter_3,4,2,0,0,196.0,345.5,80.0,0.0
2024-04-04,RevenueCenter_3,4,3,0,0,180.0,196.0,794.0,596.0
2024-04-05,RevenueCenter_3,4,4,1,0,188.0,180.0,679.4,330.0
2024-04-06,RevenueCenter_3,4,5,1,0,100.0,188.0,432.0,590.0
2024-04-07,RevenueCenter_3,4,6,0,0,110.0,100.0,1085.75,1643.0
2024-04-08,RevenueCenter_3,4,0,0,1,650.0,110.0,0.0,0.0
2024-04-09,RevenueCenter_3,4,1,0,1,80.0,650.0,345.5,244.0
2024-04-10,RevenueCenter_3,4,2,0,1,32.0,80.0,196.0,248.0
2024-04-11,RevenueCenter_3,4,3,0,1,486.0,32.0,180.0,734.0
2024-04-12,RevenueCenter_3,4,4,1,1,150.0,486.0,188.0,280.0
2024-04-13,RevenueCenter_3,4,5,1,0,0.0,150.0,100.0,0.0
2024-04-14,RevenueCenter_3,4,6,0,0,690.0,0.0,110.0,440.0
2024-04-15,RevenueCenter_3,4,0,0,0,0.0,690.0,650.0,328.0
2024-04-16,RevenueCenter_3,4,1,0,0,50.0,0.0,80.0,0.0
2024-04-17,RevenueCenter_3,4,2,0,0,0.0,50.0,32.0,580.0
2024-04-18,RevenueCenter_3,4,3,0,0,200.0,0.0,486.0,0.0
2024-04-19,RevenueCenter_3,4,4,1,0,85.0,200.0,150.0,0.0
2024-04-20,RevenueCenter_3,4,5,1,0,280.0,85.0,0.0,0.0
2024-04-21,RevenueCenter_3,4,6,0,0,0.0,280.0,690.0,521.0
2024-04-22,RevenueCenter_3,4,0,0,0,523.5,0.0,0.0,64.0
2024-04-23,RevenueCenter_3,4,1,0,0,564.0,523.5,50.0,0.0
2024-04-24,RevenueCenter_3,4,2,0,0,245.0,564.0,0.0,190.0
2024-04-25,RevenueCenter_3,4,3,0,0,394.0,245.0,200.0,680.0
2024-04-26,RevenueCenter_3,4,4,1,0,830.0,394.0,85.0,80.0
2024-04-27,RevenueCenter_3,4,5,1,0,48.0,830.0,280.0,794.0
2024-04-28,RevenueCenter_3,4,6,0,0,711.0,48.0,0.0,679.4
2024-04-29,RevenueCenter_3,4,0,0,0,0.0,711.0,523.5,432.0
2024-04-30,RevenueCenter_3,4,1,0,0,430.0,0.0,564.0,1085.75
2023-01-31,RevenueCenter_4,1,1,0,0,0.0,0.0,0.0,0.0
2023-02-01,RevenueCenter_4,2,2,0,0,0.0,0.0,0.0,0.0
2023-02-02,RevenueCenter_4,2,3,0,0,0.0,0.0,0.0,0.0
2023-02-03,RevenueCenter_4,2,4,1,0,0.0,0.0,0.0,0.0
2023-02-04,RevenueCenter_4,2,5,1,0,0.0,0.0,0.0,0.0
2023-02-05,RevenueCenter_4,2,6,0,0,0.0,0.0,0.0,0.0
2023-02-06,RevenueCenter_4,2,0,0,0,0.0,0.0,0.0,0.0
2023-02-07,RevenueCenter_4,2,1,0,0,0.0,0.0,0.0,0.0
2023-02-08,RevenueCenter_4,2,2,0,0,0.0,0.0,0.0,0.0
2023-02-09,RevenueCenter_4,2,3,0,0,0.0,0.0,0.0,0.0
2023-02-10,RevenueCenter_4,2,4,1,0,0.0,0.0,0.0,0.0
2023-02-11,RevenueCenter_4,2,5,1,0,0.0,0.0,0.0,0.0
2023-02-12,RevenueCenter_4,2,6,0,0,0.0,0.0,0.0,0.0
2023-02-18,RevenueCenter_4,2,5,1,0,0.0,0.0,0.0,0.0
2023-02-19,RevenueCenter_4,2,6,0,0,0.0,0.0,0.0,0.0
2023-02-20,RevenueCenter_4,2,0,0,0,0.0,0.0,0.0,0.0
2023-02-21,RevenueCenter_4,2,1,0,0,0.0,0.0,0.0,0.0
2023-02-22,RevenueCenter_4,2,2,0,0,0.0,0.0,0.0,0.0
2023-02-23,RevenueCenter_4,2,3,0,0,0.0,0.0,0.0,0.0
2023-02-24,RevenueCenter_4,2,4,1,0,0.0,0.0,0.0,0.0
2023-02-25,RevenueCenter_4,2,5,1,0,0.0,0.0,0.0,0.0
2023-02-26,RevenueCenter_4,2,6,0,0,0.0,0.0,0.0,0.0
2023-02-27,RevenueCenter_4,2,0,0,0,0.0,0.0,0.0,0.0
2023-02-28,RevenueCenter_4,2,1,0,0,0.0,0.0,0.0,0.0
2023-03-01,RevenueCenter_4,3,2,0,0,0.0,0.0,0.0,0.0
2023-03-02,RevenueCenter_4,3,3,0,0,0.0,0.0,0.0,0.0
2023-03-05,RevenueCenter_4,3,6,0,0,0.0,0.0,0.0,0.0
2023-03-06,RevenueCenter_4,3,0,0,0,0.0,0.0,0.0,0.0
2023-03-07,RevenueCenter_4,3,1,0,0,0.0,0.0,0.0,0.0
2023-03-08,RevenueCenter_4,3,2,0,0,0.0,0.0,0.0,0.0
2023-03-09,RevenueCenter_4,3,3,0,0,0.0,0.0,0.0,0.0
2023-03-10,RevenueCenter_4,3,4,1,0,0.0,0.0,0.0,0.0
2023-03-11,RevenueCenter_4,3,5,1,0,0.0,0.0,0.0,0.0
2023-03-12,RevenueCenter_4,3,6,0,0,0.0,0.0,0.0,0.0
2023-03-13,RevenueCenter_4,3,0,0,0,0.0,0.0,0.0,0.0
2023-03-14,RevenueCenter_4,3,1,0,0,0.0,0.0,0.0,0.0
2023-03-15,RevenueCenter_4,3,2,0,0,0.0,0.0,0.0,0.0
2023-03-16,RevenueCenter_4,3,3,0,0,0.0,0.0,0.0,0.0
2023-03-17,RevenueCenter_4,3,4,1,0,0.0,0.0,0.0,0.0
2023-03-18,RevenueCenter_4,3,5,1,0,0.0,0.0,0.0,0.0
2023-03-19,RevenueCenter_4,3,6,0,0,0.0,0.0,0.0,0.0
2023-03-20,RevenueCenter_4,3,0,0,0,0.0,0.0,0.0,0.0
2023-03-21,RevenueCenter_4,3,1,0,0,0.0,0.0,0.0,0.0
2023-03-22,RevenueCenter_4,3,2,0,0,0.0,0.0,0.0,0.0
2023-03-23,RevenueCenter_4,3,3,0,1,0.0,0.0,0.0,0.0
2023-03-24,RevenueCenter_4,3,4,1,0,0.0,0.0,0.0,0.0
2023-03-25,RevenueCenter_4,3,5,1,0,0.0,0.0,0.0,0.0
2023-03-26,RevenueCenter_4,3,6,0,0,0.0,0.0,0.0,0.0
2023-03-27,RevenueCenter_4,3,0,0,0,0.0,0.0,0.0,0.0
2023-03-28,RevenueCenter_4,3,1,0,0,0.0,0.0,0.0,0.0
2023-03-29,RevenueCenter_4,3,2,0,0,0.0,0.0,0.0,0.0
2023-03-30,RevenueCenter_4,3,3,0,0,0.0,0.0,0.0,0.0
2023-03-31,RevenueCenter_4,3,4,1,0,0.0,0.0,0.0,0.0
2023-04-01,RevenueCenter_4,4,5,1,0,0.0,0.0,0.0,0.0
2023-04-02,RevenueCenter_4,4,6,0,0,0.0,0.0,0.0,0.0
2023-04-03,RevenueCenter_4,4,0,0,0,0.0,0.0,0.0,0.0
2023-04-04,RevenueCenter_4,4,1,0,0,0.0,0.0,0.0,0.0
2023-04-05,RevenueCenter_4,4,2,0,0,0.0,0.0,0.0,0.0
2023-04-06,RevenueCenter_4,4,3,0,0,0.0,0.0,0.0,0.0
2023-04-07,RevenueCenter_4,4,4,1,0,0.0,0.0,0.0,0.0
2023-04-08,RevenueCenter_4,4,5,1,0,0.0,0.0,0.0,0.0
2023-04-09,RevenueCenter_4,4,6,0,0,0.0,0.0,0.0,0.0
2023-04-10,RevenueCenter_4,4,0,0,0,0.0,0.0,0.0,0.0
2023-04-11,RevenueCenter_4,4,1,0,0,0.0,0.0,0.0,0.0
2023-04-12,RevenueCenter_4,4,2,0,0,0.0,0.0,0.0,0.0
2023-04-13,RevenueCenter_4,4,3,0,0,0.0,0.0,0.0,0.0
2023-04-14,RevenueCenter_4,4,4,1,0,0.0,0.0,0.0,0.0
2023-04-15,RevenueCenter_4,4,5,1,0,0.0,0.0,0.0,0.0
2023-04-16,RevenueCenter_4,4,6,0,0,0.0,0.0,0.0,0.0
2023-04-17,RevenueCenter_4,4,0,0,0,0.0,0.0,0.0,0.0
2023-04-18,RevenueCenter_4,4,1,0,0,0.0,0.0,0.0,0.0
2023-04-19,RevenueCenter_4,4,2,0,0,0.0,0.0,0.0,0.0
2023-04-20,RevenueCenter_4,4,3,0,1,0.0,0.0,0.0,0.0
2023-04-21,RevenueCenter_4,4,4,1,1,0.0,0.0,0.0,0.0
2023-04-22,RevenueCenter_4,4,5,1,1,0.0,0.0,0.0,0.0
2023-04-23,RevenueCenter_4,4,6,0,1,0.0,0.0,0.0,0.0
2023-04-24,RevenueCenter_4,4,0,0,0,0.0,0.0,0.0,0.0
2023-04-25,RevenueCenter_4,4,1,0,0,0.0,0.0,0.0,0.0
2023-04-26,RevenueCenter_4,4,2,0,0,0.0,0.0,0.0,0.0
2023-04-27,RevenueCenter_4,4,3,0,0,0.0,0.0,0.0,0.0
2023-04-28,RevenueCenter_4,4,4,1,0,0.0,0.0,0.0,0.0
2023-04-29,RevenueCenter_4,4,5,1,0,0.0,0.0,0.0,0.0
2023-04-30,RevenueCenter_4,4,6,0,0,0.0,0.0,0.0,0.0
2023-05-01,RevenueCenter_4,5,0,0,0,0.0,0.0,0.0,0.0
2023-05-02,RevenueCenter_4,5,1,0,0,0.0,0.0,0.0,0.0
2023-05-03,RevenueCenter_4,5,2,0,0,0.0,0.0,0.0,0.0
2023-05-04,RevenueCenter_4,5,3,0,0,0.0,0.0,0.0,0.0
2023-05-05,RevenueCenter_4,5,4,1,0,0.0,0.0,0.0,0.0
2023-05-06,RevenueCenter_4,5,5,1,0,0.0,0.0,0.0,0.0
2023-05-07,RevenueCenter_4,5,6,0,0,0.0,0.0,0.0,0.0
2023-05-08,RevenueCenter_4,5,0,0,0,0.0,0.0,0.0,0.0
2023-05-09,RevenueCenter_4,5,1,0,0,0.0,0.0,0.0,0.0
2023-05-10,RevenueCenter_4,5,2,0,0,0.0,0.0,0.0,0.0
2023-05-11,RevenueCenter_4,5,3,0,0,0.0,0.0,0.0,0.0
2023-05-12,RevenueCenter_4,5,4,1,0,0.0,0.0,0.0,0.0
2023-05-13,RevenueCenter_4,5,5,1,0,0.0,0.0,0.0,0.0
2023-05-14,RevenueCenter_4,5,6,0,0,0.0,0.0,0.0,0.0
2023-05-15,RevenueCenter_4,5,0,0,0,0.0,0.0,0.0,0.0
2023-05-16,RevenueCenter_4,5,1,0,0,0.0,0.0,0.0,0.0
2023-05-17,RevenueCenter_4,5,2,0,0,0.0,0.0,0.0,0.0
2023-05-18,RevenueCenter_4,5,3,0,0,0.0,0.0,0.0,0.0
2023-05-19,RevenueCenter_4,5,4,1,0,0.0,0.0,0.0,0.0
2023-05-20,RevenueCenter_4,5,5,1,0,0.0,0.0,0.0,0.0
2023-05-21,RevenueCenter_4,5,6,0,0,0.0,0.0,0.0,0.0
2023-05-22,RevenueCenter_4,5,0,0,0,0.0,0.0,0.0,0.0
2023-05-23,RevenueCenter_4,5,1,0,0,0.0,0.0,0.0,0.0
2023-05-24,RevenueCenter_4,5,2,0,0,0.0,0.0,0.0,0.0
2023-05-25,RevenueCenter_4,5,3,0,0,0.0,0.0,0.0,0.0
2023-05-26,RevenueCenter_4,5,4,1,0,0.0,0.0,0.0,0.0
2023-05-27,RevenueCenter_4,5,5,1,0,0.0,0.0,0.0,0.0
2023-05-28,RevenueCenter_4,5,6,0,0,0.0,0.0,0.0,0.0
2023-05-29,RevenueCenter_4,5,0,0,0,0.0,0.0,0.0,0.0
2023-05-30,RevenueCenter_4,5,1,0,0,0.0,0.0,0.0,0.0
2023-05-31,RevenueCenter_4,5,2,0,0,0.0,0.0,0.0,0.0
2023-06-01,RevenueCenter_4,6,3,0,0,0.0,0.0,0.0,0.0
2023-06-02,RevenueCenter_4,6,4,1,0,0.0,0.0,0.0,0.0
2023-06-03,RevenueCenter_4,6,5,1,0,0.0,0.0,0.0,0.0
2023-06-04,RevenueCenter_4,6,6,0,0,0.0,0.0,0.0,0.0
2023-06-05,RevenueCenter_4,6,0,0,0,0.0,0.0,0.0,0.0
2023-06-06,RevenueCenter_4,6,1,0,0,0.0,0.0,0.0,0.0
2023-06-07,RevenueCenter_4,6,2,0,0,0.0,0.0,0.0,0.0
2023-06-08,RevenueCenter_4,6,3,0,0,0.0,0.0,0.0,0.0
2023-06-09,RevenueCenter_4,6,4,1,0,0.0,0.0,0.0,0.0
2023-06-10,RevenueCenter_4,6,5,1,0,0.0,0.0,0.0,0.0
2023-06-11,RevenueCenter_4,6,6,0,0,0.0,0.0,0.0,0.0
2023-06-12,RevenueCenter_4,6,0,0,0,0.0,0.0,0.0,0.0
2023-06-13,RevenueCenter_4,6,1,0,0,0.0,0.0,0.0,0.0
2023-06-14,RevenueCenter_4,6,2,0,0,0.0,0.0,0.0,0.0
2023-06-15,RevenueCenter_4,6,3,0,0,0.0,0.0,0.0,0.0
2023-06-16,RevenueCenter_4,6,4,1,0,0.0,0.0,0.0,0.0
2023-06-17,RevenueCenter_4,6,5,1,0,0.0,0.0,0.0,0.0
2023-06-18,RevenueCenter_4,6,6,0,0,0.0,0.0,0.0,0.0
2023-06-19,RevenueCenter_4,6,0,0,0,0.0,0.0,0.0,0.0
2023-06-20,RevenueCenter_4,6,1,0,1,0.0,0.0,0.0,0.0
2023-06-21,RevenueCenter_4,6,2,0,0,0.0,0.0,0.0,0.0
2023-06-22,RevenueCenter_4,6,3,0,0,0.0,0.0,0.0,0.0
2023-06-23,RevenueCenter_4,6,4,1,0,0.0,0.0,0.0,0.0
2023-06-24,RevenueCenter_4,6,5,1,0,0.0,0.0,0.0,0.0
2023-06-25,RevenueCenter_4,6,6,0,0,0.0,0.0,0.0,0.0
2023-06-26,RevenueCenter_4,6,0,0,0,0.0,0.0,0.0,0.0
2023-06-27,RevenueCenter_4,6,1,0,0,0.0,0.0,0.0,0.0
2023-06-28,RevenueCenter_4,6,2,0,1,0.0,0.0,0.0,0.0
2023-06-29,RevenueCenter_4,6,3,0,1,0.0,0.0,0.0,0.0
2023-06-30,RevenueCenter_4,6,4,1,1,0.0,0.0,0.0,0.0
2023-07-01,RevenueCenter_4,7,5,1,0,0.0,0.0,0.0,0.0
2023-07-02,RevenueCenter_4,7,6,0,0,0.0,0.0,0.0,0.0
2023-07-03,RevenueCenter_4,7,0,0,0,0.0,0.0,0.0,0.0
2023-07-04,RevenueCenter_4,7,1,0,0,0.0,0.0,0.0,0.0
2023-07-05,RevenueCenter_4,7,2,0,0,0.0,0.0,0.0,0.0
2023-07-06,RevenueCenter_4,7,3,0,0,0.0,0.0,0.0,0.0
2023-07-07,RevenueCenter_4,7,4,1,0,0.0,0.0,0.0,0.0
2023-07-08,RevenueCenter_4,7,5,1,0,0.0,0.0,0.0,0.0
2023-07-09,RevenueCenter_4,7,6,0,0,0.0,0.0,0.0,0.0
2023-07-11,RevenueCenter_4,7,1,0,0,0.0,0.0,0.0,0.0
2023-07-12,RevenueCenter_4,7,2,0,0,0.0,0.0,0.0,0.0
2023-07-13,RevenueCenter_4,7,3,0,0,0.0,0.0,0.0,0.0
2023-07-14,RevenueCenter_4,7,4,1,0,0.0,0.0,0.0,0.0
2023-07-15,RevenueCenter_4,7,5,1,0,0.0,0.0,0.0,0.0
2023-07-16,RevenueCenter_4,7,6,0,0,0.0,0.0,0.0,0.0
2023-07-17,RevenueCenter_4,7,0,0,0,0.0,0.0,0.0,0.0
2023-07-18,RevenueCenter_4,7,1,0,0,0.0,0.0,0.0,0.0
2023-07-19,RevenueCenter_4,7,2,0,0,0.0,0.0,0.0,0.0
2023-07-20,RevenueCenter_4,7,3,0,0,0.0,0.0,0.0,0.0
2023-07-21,RevenueCenter_4,7,4,1,0,0.0,0.0,0.0,0.0
2023-07-22,RevenueCenter_4,7,5,1,0,0.0,0.0,0.0,0.0
2023-07-23,RevenueCenter_4,7,6,0,0,0.0,0.0,0.0,0.0
2023-07-24,RevenueCenter_4,7,0,0,0,0.0,0.0,0.0,0.0
2023-07-25,RevenueCenter_4,7,1,0,0,0.0,0.0,0.0,0.0
2023-07-26,RevenueCenter_4,7,2,0,0,0.0,0.0,0.0,0.0
2023-07-27,RevenueCenter_4,7,3,0,0,0.0,0.0,0.0,0.0
2023-07-28,RevenueCenter_4,7,4,1,0,0.0,0.0,0.0,0.0
2023-07-29,RevenueCenter_4,7,5,1,0,0.0,0.0,0.0,0.0
2023-07-30,RevenueCenter_4,7,6,0,0,0.0,0.0,0.0,0.0
2023-07-31,RevenueCenter_4,7,0,0,0,0.0,0.0,0.0,0.0
2023-08-01,RevenueCenter_4,8,1,0,0,0.0,0.0,0.0,0.0
2023-08-02,RevenueCenter_4,8,2,0,0,0.0,0.0,0.0,0.0
2023-08-03,RevenueCenter_4,8,3,0,0,0.0,0.0,0.0,0.0
2023-08-04,RevenueCenter_4,8,4,1,0,0.0,0.0,0.0,0.0
2023-08-05,RevenueCenter_4,8,5,1,0,0.0,0.0,0.0,0.0
2023-08-06,RevenueCenter_4,8,6,0,0,0.0,0.0,0.0,0.0
2023-08-07,RevenueCenter_4,8,0,0,0,0.0,0.0,0.0,0.0
2023-08-08,RevenueCenter_4,8,1,0,0,0.0,0.0,0.0,0.0
2023-08-09,RevenueCenter_4,8,2,0,0,0.0,0.0,0.0,0.0
2023-08-10,RevenueCenter_4,8,3,0,0,0.0,0.0,0.0,0.0
2023-08-11,RevenueCenter_4,8,4,1,0,0.0,0.0,0.0,0.0
2023-08-12,RevenueCenter_4,8,5,1,0,0.0,0.0,0.0,0.0
2023-08-13,RevenueCenter_4,8,6,0,0,0.0,0.0,0.0,0.0
2023-08-14,RevenueCenter_4,8,0,0,0,0.0,0.0,0.0,0.0
2023-08-15,RevenueCenter_4,8,1,0,0,0.0,0.0,0.0,0.0
2023-08-16,RevenueCenter_4,8,2,0,0,0.0,0.0,0.0,0.0
2023-08-17,RevenueCenter_4,8,3,0,0,0.0,0.0,0.0,0.0
2023-08-18,RevenueCenter_4,8,4,1,0,0.0,0.0,0.0,0.0
2023-08-19,RevenueCenter_4,8,5,1,0,0.0,0.0,0.0,0.0
2023-08-20,RevenueCenter_4,8,6,0,0,0.0,0.0,0.0,0.0
2023-08-21,RevenueCenter_4,8,0,0,0,0.0,0.0,0.0,0.0
2023-08-22,RevenueCenter_4,8,1,0,0,0.0,0.0,0.0,0.0
2023-08-23,RevenueCenter_4,8,2,0,0,0.0,0.0,0.0,0.0
2023-08-24,RevenueCenter_4,8,3,0,0,0.0,0.0,0.0,0.0
2023-08-25,RevenueCenter_4,8,4,1,0,0.0,0.0,0.0,0.0
2023-08-26,RevenueCenter_4,8,5,1,0,0.0,0.0,0.0,0.0
2023-08-27,RevenueCenter_4,8,6,0,0,0.0,0.0,0.0,0.0
2023-08-28,RevenueCenter_4,8,0,0,0,0.0,0.0,0.0,0.0
2023-08-29,RevenueCenter_4,8,1,0,0,0.0,0.0,0.0,0.0
2023-08-30,RevenueCenter_4,8,2,0,0,0.0,0.0,0.0,0.0
2023-08-31,RevenueCenter_4,8,3,0,0,0.0,0.0,0.0,0.0
2023-09-01,RevenueCenter_4,9,4,1,0,0.0,0.0,0.0,0.0
2023-09-02,RevenueCenter_4,9,5,1,0,0.0,0.0,0.0,0.0
2023-09-03,RevenueCenter_4,9,6,0,0,0.0,0.0,0.0,0.0
2023-09-04,RevenueCenter_4,9,0,0,0,0.0,0.0,0.0,0.0
2023-09-05,RevenueCenter_4,9,1,0,0,0.0,0.0,0.0,0.0
2023-09-06,RevenueCenter_4,9,2,0,0,0.0,0.0,0.0,0.0
2023-09-07,RevenueCenter_4,9,3,0,0,0.0,0.0,0.0,0.0
2023-09-08,RevenueCenter_4,9,4,1,0,0.0,0.0,0.0,0.0
2023-09-09,RevenueCenter_4,9,5,1,0,0.0,0.0,0.0,0.0
2023-09-10,RevenueCenter_4,9,6,0,0,0.0,0.0,0.0,0.0
2023-09-11,RevenueCenter_4,9,0,0,0,0.0,0.0,0.0,0.0
2023-09-12,RevenueCenter_4,9,1,0,0,0.0,0.0,0.0,0.0
2023-09-13,RevenueCenter_4,9,2,0,0,0.0,0.0,0.0,0.0
2023-09-14,RevenueCenter_4,9,3,0,0,0.0,0.0,0.0,0.0
2023-09-15,RevenueCenter_4,9,4,1,0,0.0,0.0,0.0,0.0
2023-09-16,RevenueCenter_4,9,5,1,0,0.0,0.0,0.0,0.0
2023-09-17,RevenueCenter_4,9,6,0,0,0.0,0.0,0.0,0.0
2023-09-18,RevenueCenter_4,9,0,0,0,0.0,0.0,0.0,0.0
2023-09-19,RevenueCenter_4,9,1,0,0,0.0,0.0,0.0,0.0
2023-09-20,RevenueCenter_4,9,2,0,0,0.0,0.0,0.0,0.0
2023-09-21,RevenueCenter_4,9,3,0,0,0.0,0.0,0.0,0.0
2023-09-22,RevenueCenter_4,9,4,1,0,0.0,0.0,0.0,0.0
2023-09-23,RevenueCenter_4,9,5,1,0,0.0,0.0,0.0,0.0
2023-09-24,RevenueCenter_4,9,6,0,0,0.0,0.0,0.0,0.0
2023-09-25,RevenueCenter_4,9,0,0,0,0.0,0.0,0.0,0.0
2023-09-26,RevenueCenter_4,9,1,0,0,0.0,0.0,0.0,0.0
2023-09-27,RevenueCenter_4,9,2,0,0,0.0,0.0,0.0,0.0
2023-09-28,RevenueCenter_4,9,3,0,0,0.0,0.0,0.0,0.0
2023-09-29,RevenueCenter_4,9,4,1,0,0.0,0.0,0.0,0.0
2023-09-30,RevenueCenter_4,9,5,1,0,0.0,0.0,0.0,0.0
2023-10-01,RevenueCenter_4,10,6,0,0,0.0,0.0,0.0,0.0
2023-10-02,RevenueCenter_4,10,0,0,0,0.0,0.0,0.0,0.0
2023-10-03,RevenueCenter_4,10,1,0,0,0.0,0.0,0.0,0.0
2023-10-04,RevenueCenter_4,10,2,0,0,0.0,0.0,0.0,0.0
2023-10-05,RevenueCenter_4,10,3,0,0,0.0,0.0,0.0,0.0
2023-10-06,RevenueCenter_4,10,4,1,0,0.0,0.0,0.0,0.0
2023-10-07,RevenueCenter_4,10,5,1,0,0.0,0.0,0.0,0.0
2023-10-08,RevenueCenter_4,10,6,0,0,0.0,0.0,0.0,0.0
2023-10-09,RevenueCenter_4,10,0,0,0,0.0,0.0,0.0,0.0
2023-10-10,RevenueCenter_4,10,1,0,0,0.0,0.0,0.0,0.0
2023-10-11,RevenueCenter_4,10,2,0,0,0.0,0.0,0.0,0.0
2023-10-12,RevenueCenter_4,10,3,0,0,0.0,0.0,0.0,0.0
2023-10-13,RevenueCenter_4,10,4,1,0,0.0,0.0,0.0,0.0
